SKU,UBICACIÓN,PASILLO,DESCRIPTION,PROVEEDOR,UXB,PLANCHA,ALTO POR PALLET,ZONA,SYS_CODE,ITEM_CLASS,LON,ANC,ALT,PESO,L_PASILLO,L_BAHIA,L_NIVEL,L_POSICION,L_PASILLO_NUM,L_BAHIA_NUM,L_NIVEL_NUM,COORD_X,COORD_Y,COORD_Z
38136,9390102,9,TORNADITOS BOCADITOS DE MAIZ A QUESO CROCANTE,INDUSTRIAS ALIMENTICI INALECSA - GENERAL,20,6,4,ABASTOS 2,LTC,PERECEDEROS BULK,40.0,40.0,32.0,3.8,9,39,1,2,9,39,1,35.2,24.0,1.5
33241,9320104,9,CONDIMENSA NUECES CON CASCARA FUNDA 200 GR.,ECUATORIANA DE CONDIMENTOS Y ESPECIAS ECONESPECIAS CIA. LTDA. - GENERAL,32,10,4,ABASTOS 2,LTC,PERECEDEROS BULK,41.0,31.0,27.0,7.0,9,32,1,4,9,32,1,36.8,19.2,1.5
33243,9520103,9,IRIS MAICENA FUNDA 400 GR.,UNIFOOD S.A.S. - GENERAL,24,11,5,ABASTOS 2,LTC,PERECEDEROS BULK,36.0,25.0,35.0,12.4,9,52,1,3,9,52,1,36.8,31.2,1.5
33294,9530101,9,CONDIMENSA COMINO MOLIDO FUNDA 200 GR.,ECUATORIANA DE CONDIMENTOS Y ESPECIAS ECONESPECIAS CIA. LTDA. - GENERAL,25,11,4,ABASTOS 2,LTC,PERECEDEROS BULK,24.0,23.0,21.0,5.255,9,53,1,1,9,53,1,35.2,32.4,1.5
36275,9470101,9,ICAPEB CARAMELO SURTTIFRUT RELLENOS 450 GR.,UNIVERSAL SWEET INDUSTRIES S.A. - GENERAL,30,9,4,ABASTOS 2,LTC,PERECEDEROS BULK,28.0,44.0,26.0,15.3,9,47,1,1,9,47,1,35.2,28.799999999999997,1.5
37995,9010106,9,ROYAL FLAN VAINILLA 80 GR.,MONDELEZ ECUADOR C. LTDA. - POSTRES,48,13,6,ABASTOS 2,LTC,PERECEDEROS BULK,35.0,25.0,18.0,4.52,9,1,1,6,9,1,1,35.2,1.2,1.5
35829,9760104,9,LA REPOSTERITA COCO RALLADO 80 GR.,LEVAPAN DEL ECUADOR S.A. - GENERAL,24,15,5,ABASTOS 2,LTC,PERECEDEROS BULK,35.0,18.0,18.0,2.256,9,76,1,4,9,76,1,36.8,45.6,1.5
33377,9550101,9,SAN JORGE MERMELADA DOY PAC MORA 200 GR,LEVAPAN DEL ECUADOR S.A. - GENERAL,24,13,6,ABASTOS 2,LTC,PERECEDEROS BULK,35.0,23.0,14.0,5.495,9,55,1,1,9,55,1,35.2,33.6,1.5
36158,9160102,9,CONDIMENSA PASAS NATURALES 200 GR.,ECUATORIANA DE CONDIMENTOS Y ESPECIAS ECONESPECIAS CIA. LTDA. - GENERAL,50,10,5,ABASTOS 2,LTC,PERECEDEROS BULK,34.0,29.0,26.0,10.6,9,16,1,2,9,16,1,36.8,9.6,1.5
36160,9630101,9,CONDIMENSA NUECES PELADAS FUNDA 200 GR.,ECUATORIANA DE CONDIMENTOS Y ESPECIAS ECONESPECIAS CIA. LTDA. - GENERAL,20,17,4,ABASTOS 2,LTC,PERECEDEROS BULK,31.0,20.0,23.0,4.2,9,63,1,1,9,63,1,35.2,38.4,1.5
37635,9450105,9,TORTOLINES CHIFLE NATURAL 300 GR.,INDUSTRIAS ALIMENTICI INALECSA - GENERAL,16,3,8,ABASTOS 2,LTC,PERECEDEROS BULK,40.0,40.0,32.0,5.605,9,45,1,5,9,45,1,35.2,27.599999999999998,1.5
35386,9710106,9,BANCHIS CHIFLES SABOR LIMON 150 GR.,BANCHISFOOD S.A - GENERAL,24,6,10,ABASTOS 2,LTC,PERECEDEROS BULK,33.0,25.0,26.0,4.0,9,71,1,6,9,71,1,35.2,43.199999999999996,1.5
44346,9320102,9,RONDITOS FIESTA BOCADITOS DE MAIZ REDONDAS 300 GR.,INDUSTRIAS ALIMENTICI INALECSA - GENERAL,8,3,8,ABASTOS 2,LTC,PERECEDEROS BULK,40.0,40.0,32.0,3.1,9,32,1,2,9,32,1,36.8,19.2,1.5
39918,9260104,9,TOSTACHOS FIESTA BOCADITOS DE TRIGO PICANTE 180 GR.,INDUSTRIAS ALIMENTICI INALECSA - GENERAL,12,5,7,ABASTOS 2,LTC,PERECEDEROS BULK,50.0,46.0,30.0,2.3,9,26,1,4,9,26,1,36.8,15.6,1.5
40146,9430106,9,SUPERFINO ESENCIA DE VAINILLA 500 GR.,MONTUFAR MONTUFAR JUAN PIO - GENERAL,24,9,3,ABASTOS 2,LTC,PERECEDEROS BULK,32.0,32.0,22.0,12.3,9,43,1,6,9,43,1,35.2,26.4,1.5
44306,9250101,9,AMERICAN CARAMELO TOFFE FRUTOS SECOS 275 GR.,CONFITECA C.A. - GENERAL,35,7,5,ABASTOS 2,LTC,PERECEDEROS BULK,49.0,32.0,26.0,10.68,9,25,1,1,9,25,1,35.2,15.6,1.5
39032,9140103,9,CHIPS AHOY GALLETA CON CHISPAS SABOR A CHOCOLATE MINI 50GR,MONDELEZ ECUADOR C. LTDA. - GENERAL 1,80,8,7,ABASTOS 2,LTC,PERECEDEROS BULK,42.0,32.0,20.0,4.575,9,14,1,3,9,14,1,36.8,8.4,1.5
41420,9150105,9,3PACK CANGUIL ACT II SABOR NATURAL,DIBEAL CIA. LTDA. - GENERAL,12,21,4,ABASTOS 2,LTC,PERECEDEROS BULK,32.0,25.0,21.0,2.8,9,15,1,5,9,15,1,35.2,9.6,1.5
49971,9370106,9,GUSTADINA SALSA DE TOMATE DOY PAC 1 LT.,PRONACA - ABASTOS,12,8,7,ABASTOS 2,LTC,PERECEDEROS BULK,42.0,33.0,17.0,12.755,9,37,1,6,9,37,1,35.2,22.8,1.5
48787,9740106,9,CONDIMENSA CHIMICHURRI FUNDA 200 GR.,ECUATORIANA DE CONDIMENTOS Y ESPECIAS ECONESPECIAS CIA. LTDA. - GENERAL,25,18,4,ABASTOS 2,LTC,PERECEDEROS BULK,21.0,21.0,16.0,5.355,9,74,1,6,9,74,1,36.8,44.4,1.5
60441,9420105,9,CONDIMENSA AJI PICANTE 110 GR.,ECUATORIANA DE CONDIMENTOS Y ESPECIAS ECONESPECIAS CIA. LTDA. - GENERAL,25,16,5,ABASTOS 2,LTC,PERECEDEROS BULK,23.0,23.0,15.0,3.4,9,42,1,5,9,42,1,36.8,25.2,1.5
60447,9080103,9,AROMA MELIS INFUSION MANZANILLA X 25 UN.,AROMAMELIS  CIA.  LTDA. - GENERAL,30,10,7,ABASTOS 2,LTC,PERECEDEROS BULK,43.0,30.0,14.0,1.51,9,8,1,3,9,8,1,36.8,4.8,1.5
60650,9720103,9,ROYAL GELATINA FUNDA UVA 40 GR.,MONDELEZ ECUADOR C. LTDA. - GENERAL 1,48,20,11,ABASTOS 2,LTC,PERECEDEROS BULK,24.0,24.0,13.0,2.29,9,72,1,3,9,72,1,36.8,43.199999999999996,1.5
59989,9230101,9,ANHELO CHOCOLATE AMBATO EN TABLETA 250 GR.,LOPEZ PICO HERMEL ANTONIO - GENERAL,24,12,5,ABASTOS 2,LTC,PERECEDEROS BULK,36.0,24.0,23.0,6.4,9,23,1,1,9,23,1,35.2,14.399999999999999,1.5
71389,9290104,9,GEL´HADA FLAN CON CARAMELO 150 GR.,LEVAPAN DEL ECUADOR S.A. - GENERAL,48,12,5,ABASTOS 2,LTC,PERECEDEROS BULK,27.0,28.0,24.0,8.16,9,29,1,4,9,29,1,35.2,18.0,1.5
69849,9520105,9,3PACK CANGUIL ACT II SABOR MANTEQUILLA,DIBEAL CIA. LTDA. - GENERAL,12,10,7,ABASTOS 2,LTC,PERECEDEROS BULK,32.0,25.0,22.0,3.8,9,52,1,5,9,52,1,36.8,31.2,1.5
79054,9210103,9,GUSTADINA MOSTAZA SKUISI 400 GR.,PRONACA - ABASTOS,24,11,6,ABASTOS 2,LTC,PERECEDEROS BULK,39.0,26.0,19.0,10.28,9,21,1,3,9,21,1,35.2,13.2,1.5
79118,9450106,9,TOSH GALLETA INTEGRAL SABOR A MIEL 270 GR.,CORPORACION DISTRIBUIDORA DE ALIMENTOS S.A - GENERAL,24,9,5,ABASTOS 2,LTC,PERECEDEROS BULK,41.0,28.0,25.0,6.8,9,45,1,6,9,45,1,35.2,27.599999999999998,1.5
77519,9700103,9,SUPERIOR TABLETA DE CHOCOLATE 200 GR.,UNIVERSAL SWEET INDUSTRIES S.A. - GENERAL,30,24,5,ABASTOS 2,LTC,PERECEDEROS BULK,26.0,21.0,20.0,6.6,9,70,1,3,9,70,1,36.8,42.0,1.5
78496,9040104,9,FACUNDO MERMELADA FRUTILLA 550 GR.,SEMVRA-ECUADOR S.A. - GENERAL,12,10,5,ABASTOS 2,LTC,PERECEDEROS BULK,35.0,26.0,12.0,9.3,9,4,1,4,9,4,1,36.8,2.4,1.5
77414,9280102,9,TIPITIN CHUPETA LECHE CHOCOLATE X 50UN 250 GR,DISTRIBUIDORA COLOMBINA DEL ECUADOR S.A. - GENERAL,15,13,6,ABASTOS 2,LTC,PERECEDEROS BULK,39.0,24.0,21.0,4.9,9,28,1,2,9,28,1,36.8,16.8,1.5
79436,9580104,9,GUSTADINA MERMELADA SACHET SABOR A FRUTIMORA 250GR,PRONACA - ABASTOS,12,30,8,ABASTOS 2,LTC,PERECEDEROS BULK,22.0,18.0,16.0,3.29,9,58,1,4,9,58,1,36.8,34.8,1.5
73333,9530105,9,SANTA MARIA CAFE SOLUBLE INSTANTANEO 170GR,CAFECOM S.A. - GENERAL,16,10,6,ABASTOS 2,LTC,PERECEDEROS BULK,29.0,28.0,22.0,3.1,9,53,1,5,9,53,1,35.2,32.4,1.5
79417,9750105,9,GUSTADINA SALSA CHEESE SPREAD DOYPACK 200 GR.,PRONACA - ABASTOS,24,25,8,ABASTOS 2,LTC,PERECEDEROS BULK,29.0,21.0,18.0,5.3,9,75,1,5,9,75,1,35.2,45.6,1.5
86591,9210101,9,ICAPEB CHUPETINES PIRULITO SURTIDO 477 GR.,UNIVERSAL SWEET INDUSTRIES S.A. - GENERAL,24,7,4,ABASTOS 2,LTC,PERECEDEROS BULK,47.0,33.0,26.0,13.3,9,21,1,1,9,21,1,35.2,13.2,1.5
84096,9110106,9,MANICHO CHOCOLATE LECHE Y MANI TABLETA 100 GR,UNIVERSAL SWEET INDUSTRIES S.A. - GENERAL,60,20,8,ABASTOS 2,LTC,PERECEDEROS BULK,26.0,20.0,19.0,6.0,9,11,1,6,9,11,1,35.2,7.199999999999999,1.5
86200,9190101,9,SUNTEA TE HELADO SABOR A LIMON 266 GR.,QUALA ECUADOR S.A. - GENERAL,10,18,6,ABASTOS 2,LTC,PERECEDEROS BULK,39.0,15.0,20.0,3.0,9,19,1,1,9,19,1,35.2,12.0,1.5
85434,9440102,9,GUSTADINA ACEITUNAS NEGRAS ENTERAS 240 GR.,PRONACA - ABASTOS,12,10,6,ABASTOS 2,LTC,PERECEDEROS BULK,24.0,18.0,17.0,5.455,9,44,1,2,9,44,1,36.8,26.4,1.5
90587,9540104,9,PRIMAVERA LASAÑA 250 GR.,FIDEOS PRIMAVERA - GENERAL,20,7,4,ABASTOS 2,LTC,PERECEDEROS BULK,49.0,30.0,31.0,11.9,9,54,1,4,9,54,1,36.8,32.4,1.5
86933,9090102,9,AMERICAN CHUPETE RELLENO SURTIDO SABOR YOGURT 432 GR,CONFITECA C.A. - GENERAL,30,8,6,ABASTOS 2,LTC,PERECEDEROS BULK,48.0,33.0,25.0,14.87,9,9,1,2,9,9,1,35.2,6.0,1.5
87310,9590106,9,TONI FOURPACK GELATINA SURTIDA C/U 200GR,DIPOR S.A. - ABARROTES,6,10,6,ABASTOS 2,LTC,PERECEDEROS BULK,40.0,29.0,17.0,5.5,9,59,1,6,9,59,1,35.2,36.0,1.5
87569,9250104,9,KONITOS GALLETA SABOR A CHOCOLATE 75 GR.,MONDELEZ ECUADOR C. LTDA. - GENERAL 1,80,9,7,ABASTOS 2,LTC,PERECEDEROS BULK,32.0,31.0,19.0,6.3,9,25,1,4,9,25,1,35.2,15.6,1.5
87775,9170103,9,GULLON GALLETA CHIP CHOCO SIN AZUCAR 125 GR.,ANTURIOS CIA. LTDA. - GENERAL,12,12,3,ABASTOS 2,LTC,PERECEDEROS BULK,30.0,20.0,18.0,1.8,9,17,1,3,9,17,1,35.2,10.799999999999999,1.5
93145,9260106,9,SAZONARIKO ALIÑO BOTELLA PARA CERDO 500 GR.,SOCIEDAD ALIMENTICIA LA CUENCANA SOALCA CIA. LTDA. - LINEA2,12,15,5,ABASTOS 2,LTC,PERECEDEROS BULK,26.0,20.0,23.0,6.7,9,26,1,6,9,26,1,36.8,15.6,1.5
97664,9220106,9,BIANCHI CARAMELO CHOCOLATE BLANCO 400 GR.,PYDACO PRODUCTORES Y DISTRIBUIDORES COMERCIALES C LTDA - GENERAL,18,13,5,ABASTOS 2,LTC,PERECEDEROS BULK,38.0,23.0,24.0,8.145,9,22,1,6,9,22,1,36.8,13.2,1.5
97667,9250102,9,CONDIMENSA COMINO MOLIDO FUNDA 50 GR.,ECUATORIANA DE CONDIMENTOS Y ESPECIAS ECONESPECIAS CIA. LTDA. - GENERAL,25,20,5,ABASTOS 2,LTC,PERECEDEROS BULK,20.0,17.0,12.0,1.404,9,25,1,2,9,25,1,35.2,15.6,1.5
97669,9620103,9,CONDIMENSA COMINO MOLIDO FUNDA 100 GR.,ECUATORIANA DE CONDIMENTOS Y ESPECIAS ECONESPECIAS CIA. LTDA. - GENERAL,25,20,5,ABASTOS 2,LTC,PERECEDEROS BULK,21.0,22.0,16.0,2.788,9,62,1,3,9,62,1,36.8,37.199999999999996,1.5
97672,9210105,9,CONDIMENSA PIMIENTA PICANTE MOLIDA SAL 50 GR.,ECUATORIANA DE CONDIMENTOS Y ESPECIAS ECONESPECIAS CIA. LTDA. - GENERAL,25,20,5,ABASTOS 2,LTC,PERECEDEROS BULK,20.0,17.0,13.0,1.4,9,21,1,5,9,21,1,35.2,13.2,1.5
98093,9020103,9,COBERCHOC MINI GOTAS 500 GR.,LA FABRIL S.A. - GENERAL,15,10,6,ABASTOS 2,LTC,PERECEDEROS BULK,46.0,23.0,16.0,8.13,9,2,1,3,9,2,1,36.8,1.2,1.5
99383,9560104,9,LEGZTE TE NEGRO NATURAL SABOR A MANZANA 465 GR.,IND ECUAT COMERC DISTRIB IMPORT - GENERAL,12,10,6,ABASTOS 2,LTC,PERECEDEROS BULK,43.0,21.0,20.0,6.0,9,56,1,4,9,56,1,36.8,33.6,1.5
97715,9090106,9,CONDIMENSA LINASA DE 100 GR.,ECUATORIANA DE CONDIMENTOS Y ESPECIAS ECONESPECIAS CIA. LTDA. - GENERAL,25,20,5,ABASTOS 2,LTC,PERECEDEROS BULK,21.0,22.0,16.0,2.7,9,9,1,6,9,9,1,35.2,6.0,1.5
118500836,9190103,9,EL MAQUEÑITO MIX DE TOSTADO CHIFLE Y CHICHARON DE 200GR.,ALPROSART S.A.S. - GENERAL,30,5,5,ABASTOS 2,LTC,PERECEDEROS BULK,61.0,34.0,24.0,6.8,9,19,1,3,9,19,1,35.2,12.0,1.5
117600683,9520106,9,TIPITIN CHUPETA SICODELICA X 25UN 225 GR,DISTRIBUIDORA COLOMBINA DEL ECUADOR S.A. - GENERAL,30,13,6,ABASTOS 2,LTC,PERECEDEROS BULK,38.0,24.0,24.0,7.965,9,52,1,6,9,52,1,36.8,31.2,1.5
117900889,9710103,9,CADEPAN GRANOLA CON STEVIA 350 GR,ALICADE S.A.S. - GENERAL,24,10,5,ABASTOS 2,LTC,PERECEDEROS BULK,46.0,28.0,29.0,9.1,9,71,1,3,9,71,1,35.2,43.199999999999996,1.5
119750992,9130106,9,GEL´HADA GELATINA CEREZA 70 GR.,LEVAPAN DEL ECUADOR S.A. - GENERAL,48,15,6,ABASTOS 2,LTC,PERECEDEROS BULK,35.0,18.0,18.0,3.984,9,13,1,6,9,13,1,35.2,8.4,1.5
119750984,9060101,9,GEL´HADA GELATINA FRAMBUESA 70 GR.,LEVAPAN DEL ECUADOR S.A. - GENERAL,48,15,6,ABASTOS 2,LTC,PERECEDEROS BULK,35.0,17.0,18.0,3.956,9,6,1,1,9,6,1,36.8,3.5999999999999996,1.5
120002107,9600105,9,COLOMBINA  GRISSLY GOMITA OSOS 80 GR,DISTRIBUIDORA COLOMBINA DEL ECUADOR S.A. - GENERAL,24,25,7,ABASTOS 2,LTC,PERECEDEROS BULK,32.0,15.0,15.0,2.1,9,60,1,5,9,60,1,36.8,36.0,1.5
120650673,9120101,9,PRINGLES  PAPA QUESO 124 GR.,KELLOGG ECUADOR C. LTDA  ECUAKELLOGG - GENERAL,14,13,5,ABASTOS 2,LTC,PERECEDEROS BULK,40.0,23.0,21.0,2.578,9,12,1,1,9,12,1,36.8,7.199999999999999,1.5
125201210,9380103,9,EL SABOR ALIÑO PREPARADO BOTELLA 500 GR.,ALIMENTOS EL SABOR ALIMENSABOR C. LTDA. - GENERAL,24,11,6,ABASTOS 2,LTC,PERECEDEROS BULK,38.0,29.0,23.0,12.94,9,38,1,3,9,38,1,36.8,22.8,1.5
132251266,9250105,9,CORFRUIT ALMENDRAS PELADAS 200 GR,CORFRUIT - GENERAL,24,16,5,ABASTOS 2,LTC,PERECEDEROS BULK,29.0,26.0,18.0,5.1,9,25,1,5,9,25,1,35.2,15.6,1.5
130351191,9700101,9,MC CORMICK VINAGRETA BALSÁMICA DOY PACK 200g,ALIMENTOS ECUATORIANOS S.A. ALIMEC - CONDIMENTOS Y SALSAS,13,15,5,ABASTOS 2,LTC,PERECEDEROS BULK,23.0,21.0,18.0,2.8,9,70,1,1,9,70,1,36.8,42.0,1.5
131901896,9760101,9,CONDIMENSA SAL HIMALAYA A LAS FINAS HIERBAS MOLINILLO 90G,ECUATORIANA DE CONDIMENTOS Y ESPECIAS ECONESPECIAS CIA. LTDA. - GENERAL,16,20,6,ABASTOS 2,LTC,PERECEDEROS BULK,21.0,21.0,16.0,3.8,9,76,1,1,9,76,1,36.8,45.6,1.5
130251203,9060104,9,CONDIMENSA SALSA CHINA DE SOYA 225G,ECUATORIANA DE CONDIMENTOS Y ESPECIAS ECONESPECIAS CIA. LTDA. - GENERAL,40,10,5,ABASTOS 2,LTC,PERECEDEROS BULK,38.0,26.0,23.0,9.8,9,6,1,4,9,6,1,36.8,3.5999999999999996,1.5
130251191,9050103,9,CONDIMENSA SALSA CHINA DE SOYA 110G,ECUATORIANA DE CONDIMENTOS Y ESPECIAS ECONESPECIAS CIA. LTDA. - GENERAL,25,12,6,ABASTOS 2,LTC,PERECEDEROS BULK,23.0,23.0,24.0,3.4,9,5,1,3,9,5,1,35.2,3.5999999999999996,1.5
133351672,9220103,9,CONDIMENSA SAL CON AJO 150 GR.,ECUATORIANA DE CONDIMENTOS Y ESPECIAS ECONESPECIAS CIA. LTDA. - GENERAL,15,30,3,ABASTOS 2,LTC,PERECEDEROS BULK,20.0,20.0,10.0,2.7,9,22,1,3,9,22,1,36.8,13.2,1.5
132401261,9410105,9,SUPERIOR QUINUA AVENA 200GR,INCREMAR C. LTDA. - GENERAL,24,12,6,ABASTOS 2,LTC,PERECEDEROS BULK,32.0,28.0,18.0,5.2,9,41,1,5,9,41,1,35.2,25.2,1.5
133351568,9150104,9,MANIHABS MANI DE SAL ALMOHADA X12 UN 32 GR.,MANI MANIA FOOD COMPANY MANIHABS S.A. - LINEA 1,16,8,6,ABASTOS 2,LTC,PERECEDEROS BULK,43.0,33.0,23.0,6.8,9,15,1,4,9,15,1,35.2,9.6,1.5
132601924,9390103,9,CONDIMENSA SAL PARRILLERA ENVASE 180GR,ECUATORIANA DE CONDIMENTOS Y ESPECIAS ECONESPECIAS CIA. LTDA. - GENERAL,15,18,4,ABASTOS 2,LTC,PERECEDEROS BULK,21.0,20.0,11.0,3.2,9,39,1,3,9,39,1,35.2,24.0,1.5
133351576,9740102,9,MANIHABS MANI DE DULCE ALMOHADA X 12 UN 32 GR.,MANI MANIA FOOD COMPANY MANIHABS S.A. - LINEA 1,16,8,6,ABASTOS 2,LTC,PERECEDEROS BULK,55.0,45.0,16.0,6.4,9,74,1,2,9,74,1,36.8,44.4,1.5
134551191,9600104,9,SARITA PAPAS RIZADAS CREMA CEBOLLA 30 GR,INDUSTRIAS ALIMENTICI INALECSA - GENERAL,50,6,4,ABASTOS 2,LTC,PERECEDEROS BULK,40.0,40.0,32.0,2.23,9,60,1,4,9,60,1,36.8,36.0,1.5
134651503,9600103,9,CONDIMENSA SAL HIMALAYA ENV 180GR,ECUATORIANA DE CONDIMENTOS Y ESPECIAS ECONESPECIAS CIA. LTDA. - GENERAL,15,20,7,ABASTOS 2,LTC,PERECEDEROS BULK,20.0,20.0,11.0,3.2,9,60,1,3,9,60,1,36.8,36.0,1.5
134151349,9300101,9,LA PRIMERA VINAGRE 3700 GR,PRONACA - ABASTOS,1,56,4,ABASTOS 2,LTC,PERECEDEROS BULK,15.0,15.0,26.0,3.884,9,30,1,1,9,30,1,36.8,18.0,1.5
134551203,9430101,9,SARITA PAPAS RIZADAS CREMA CEBOLLA 100 GR,INDUSTRIAS ALIMENTICI INALECSA - GENERAL,20,6,4,ABASTOS 2,LTC,PERECEDEROS BULK,40.0,40.0,32.0,2.776,9,43,1,1,9,43,1,35.2,26.4,1.5
135503166,9540103,9,SILUET PASTA QUINUA Y MAIZ FUSILLI 400 GR,CORPORACION SUPERIOR CORSUPERIOR S.A. - GENERAL,20,7,4,ABASTOS 2,LTC,PERECEDEROS BULK,37.0,20.0,22.0,8.6,9,54,1,3,9,54,1,36.8,32.4,1.5
136903006,9010101,9,COLCAFE CAPUCCINO AVELLANA X 6 SOBRES C/U 18 GR.,CORPORACION DISTRIBUIDORA DE ALIMENTOS S.A - GENERAL,12,15,7,ABASTOS 2,LTC,PERECEDEROS BULK,34.0,19.0,19.0,1.798,9,1,1,1,9,1,1,35.2,1.2,1.5
135652971,9610104,9,TOSCANA SPAGHETTI #5 ESPINACA 400 GR,SUCESORES DE JACOBO PAREDES M. S.A - GENERAL,24,12,12,ABASTOS 2,LTC,PERECEDEROS BULK,28.0,27.0,15.0,10.0,9,61,1,4,9,61,1,35.2,37.199999999999996,1.5
135503174,9010104,9,CONDIMENSA VINAGRE DE MANZANA 1 LT,ECUATORIANA DE CONDIMENTOS Y ESPECIAS ECONESPECIAS CIA. LTDA. - GENERAL,12,10,5,ABASTOS 2,LTC,PERECEDEROS BULK,33.0,29.0,27.0,12.965,9,1,1,4,9,1,1,35.2,1.2,1.5
135403940,9730106,9,QUINDE BARRA DE GRANOLA QUINDE UVILLA FRUTILLA 150 GR.,BATERY ALIMENTOS SOCIEDAD - GENERAL,20,10,8,ABASTOS 2,LTC,PERECEDEROS BULK,43.0,26.0,15.0,3.5,9,73,1,6,9,73,1,35.2,44.4,1.5
135603618,9630102,9,MINERVA CAFÉ LIOFILIZADO DOYPACK 50 GR,PRODUCTOS MINERVA C. LTDA. - GENERAL,40,5,6,ABASTOS 2,LTC,PERECEDEROS BULK,44.0,36.0,13.0,2.782,9,63,1,2,9,63,1,35.2,38.4,1.5
135603571,9740104,9,MINERVA CAFÉ LIOFILIZADO FRASCO VIDRIO 85 GR,PRODUCTOS MINERVA C. LTDA. - GENERAL,20,6,6,ABASTOS 2,LTC,PERECEDEROS BULK,43.0,36.0,13.0,7.515,9,74,1,4,9,74,1,36.8,44.4,1.5
135802967,9420104,9,AROMA MELIS INFUSION JAMAICA X 20 UN,AROMAMELIS  CIA.  LTDA. - GENERAL,24,9,6,ABASTOS 2,LTC,PERECEDEROS BULK,38.0,35.0,17.0,1.922,9,42,1,4,9,42,1,36.8,25.2,1.5
135802959,9500104,9,AROMA MELIS INFUSION HORCHATA X 20 UN,AROMAMELIS  CIA.  LTDA. - GENERAL,24,9,6,ABASTOS 2,LTC,PERECEDEROS BULK,38.0,34.0,17.0,1.792,9,50,1,4,9,50,1,36.8,30.0,1.5
145702951,9160101,9,MAGGI MOSTAZA 1 KG,NESTLE ECUADOR S.A. - GENERAL,12,10,5,ABASTOS 2,LTC,PERECEDEROS BULK,40.0,30.0,25.0,12.68,9,16,1,1,9,16,1,36.8,9.6,1.5
145602951,9480101,9,TAPIOKITA COLADA SABOR A MARACUYA 200 GR.,INCREMAR C. LTDA. - GENERAL,24,12,6,ABASTOS 2,LTC,PERECEDEROS BULK,32.0,28.0,18.0,5.2,9,48,1,1,9,48,1,36.8,28.799999999999997,1.5
147002975,9690104,9,NATURE´S HEART ARANDANO 30GR,NESTLE ECUADOR S.A. - GENERAL,10,25,3,ABASTOS 2,LTC,PERECEDEROS BULK,19.0,6.0,15.0,0.366,9,69,1,4,9,69,1,35.2,42.0,1.5
148453031,9110101,9,NATURE´S HEART INFUSION CON FRUTAS TROPICALES 60 G X 12 U,NESTLE ECUADOR S.A. - GENERAL,12,9,4,ABASTOS 2,LTC,PERECEDEROS BULK,25.0,19.0,19.0,1.2,9,11,1,1,9,11,1,35.2,7.199999999999999,1.5
148253151,9590101,9,AROMA MELIS INFUSION MIX AROMATICO X 20 SOBRES.,AROMAMELIS  CIA.  LTDA. - GENERAL,24,9,6,ABASTOS 2,LTC,PERECEDEROS BULK,38.0,35.0,17.0,1.82,9,59,1,1,9,59,1,35.2,36.0,1.5
147902973,9200101,9,NATURE´S HEART CURCUMA EN POLVO 70GR,NESTLE ECUADOR S.A. - GENERAL,10,20,4,ABASTOS 2,LTC,PERECEDEROS BULK,24.0,10.0,15.0,1.002,9,20,1,1,9,20,1,36.8,12.0,1.5
152753079,9560105,9,DR. MULLER TORTITAS MULTICEREALES 115 GR.,DRMULLER S.A.S. - GENERAL,20,6,5,ABASTOS 2,LTC,PERECEDEROS BULK,45.0,37.0,23.0,2.9,9,56,1,5,9,56,1,36.8,33.6,1.5
152202947,9160105,9,DR MULLER KIDS GALLETAS SABOR JUGO MANZANA 25 GR.,DRMULLER S.A.S. - GENERAL,32,10,11,ABASTOS 2,LTC,PERECEDEROS BULK,38.0,31.0,17.0,0.7,9,16,1,5,9,16,1,36.8,9.6,1.5
152453017,9640105,9,CONDIMENSA SAL HIMALAYA MOLIDA DOYPACK 200 GR,ECUATORIANA DE CONDIMENTOS Y ESPECIAS ECONESPECIAS CIA. LTDA. - GENERAL,12,30,7,ABASTOS 2,LTC,PERECEDEROS BULK,22.0,22.0,12.0,2.65,9,64,1,5,9,64,1,36.8,38.4,1.5
151753229,9550104,9,NESCAFE GOLD INSTANTANEO  40GR.,NESTLE ECUADOR S.A. - GENERAL,40,13,5,ABASTOS 2,LTC,PERECEDEROS BULK,40.0,21.0,22.0,2.1,9,55,1,4,9,55,1,35.2,33.6,1.5
154953040,9640101,9,MONTAÑÉS CAFÉ MOLIDO PUYANGO 400 GR.,EGUIGUREN SAMANIEGO - GENERAL,24,10,6,ABASTOS 2,LTC,PERECEDEROS BULK,40.0,29.0,30.0,10.3,9,64,1,1,9,64,1,36.8,38.4,1.5
154953023,9540101,9,MONTAÑÉS CAFÉ MOLIDO ZARUMA 400 GR.,EGUIGUREN SAMANIEGO - GENERAL,24,10,6,ABASTOS 2,LTC,PERECEDEROS BULK,40.0,29.0,30.0,10.3,9,54,1,1,9,54,1,36.8,32.4,1.5
154952944,9630103,9,SNOB ACEITUNA SIN HUESO DOY PACK 220GR,SERVICIO INTEGRAL PARA LA INDUSTRIA ALIMENTICIA SIPIA - ABASTOS,24,11,10,ABASTOS 2,LTC,PERECEDEROS BULK,37.0,25.0,13.0,6.1,9,63,1,3,9,63,1,35.2,38.4,1.5
