SUC DESTINO;SKU;# TRANSF;DESCRIP ITEM;FECHA;SHIP;SHIP.1
IÑAQUITO;132801854;1493827;NUTRI FOUR PACK LECHE UHT SEMIDESCREMADA 1LT;22/12/2025;4;1
IÑAQUITO;132901193;1493907;COSTA CHOCO DONUTS 198 GR.;22/12/2025;14;1
IÑAQUITO;133101761;1493907;CASA DEL ARROZ ENVEJECIDO FORTIFICADO 2KG.;22/12/2025;13;1
IÑAQUITO;133201228;1493868;NUTRICEREAL GRANOLA 340 GR.;22/12/2025;25;1
IÑAQUITO;132901353;1493907;CASA DEL ARROZ ARROZ NATURAL FORTIFICADO 2KG;22/12/2025;13;1
IÑAQUITO;133351841;1493827;CONDIMENSA JENGIBRE 90 GR.;22/12/2025;15;1
IÑAQUITO;132602089;1493827;OREO MINI GALLETA CHOCOLATE CREMA VAINILLA 40 GR;22/12/2025;54;1
IÑAQUITO;133851618;1493827;FAMILIA PAPEL HIGIENICO GRANDE X 6;22/12/2025;16;2
IÑAQUITO;133851618;1493907;FAMILIA PAPEL HIGIENICO GRANDE X 6;22/12/2025;16;2
IÑAQUITO;133751369;1494276;BANQUETE ARROZ ENVEJECIDO 5 KG.;22/12/2025;8;1
IÑAQUITO;134103486;1493827;ORANGINE AGUA TONICA BEBIDA GASIFICADA DE 1.5 ML.;22/12/2025;6;1
IÑAQUITO;134501661;1493827;AXION LAVAVAJILLA CREMA LIMON 850 GR X2 PRECIO ESPECIAL;22/12/2025;6;1
IÑAQUITO;134151349;1493827;LA PRIMERA VINAGRE 3700 GR;22/12/2025;5;5
IÑAQUITO;134151349;1493907;LA PRIMERA VINAGRE 3700 GR;22/12/2025;2;2
IÑAQUITO;133651202;1493907;SPEZIA SAL ROSADA FINA HYMALAYA FUNDA 227 GR.;22/12/2025;24;1
IÑAQUITO;135503140;1494159;SANTA MARIA LIMPION MULTI USO 600 METROS;22/12/2025;4;4
IÑAQUITO;135553286;1493827;TRU CREMA DE LECHE UHT 1 LT;22/12/2025;12;1
IÑAQUITO;135503182;1493827;CONDIMENSA VINAGRE DE PIÑA Y MARACUYA 450 ML.;22/12/2025;15;1
IÑAQUITO;135503220;1493907;CONDIMENSA PAPRIKA FRASCO 100 GR.;22/12/2025;15;1
IÑAQUITO;135503289;1493827;CORFRUIT PASAS DE 200GR.;22/12/2025;24;1
IÑAQUITO;135603634;1494159;SANTA MARIA PAPEL HIGIENICO INSTITUCIONAL 250 MT;22/12/2025;60;5
IÑAQUITO;136353180;1493827;VEUVE DU VERNAY VINO ESPUMANTE SEMI SECO ROSADO 750ML;22/12/2025;6;1
IÑAQUITO;137803293;1493907;DON SIMON VINO TINTO TETRAPACK 1 LT.;22/12/2025;12;1
IÑAQUITO;137553159;1493948;COCOLON ARROZ MACAREÑO ARROBA 11.36K;22/12/2025;17;17
IÑAQUITO;137553159;1493827;COCOLON ARROZ MACAREÑO ARROBA 11.36K;22/12/2025;5;5
IÑAQUITO;137553159;1493907;COCOLON ARROZ MACAREÑO ARROBA 11.36K;22/12/2025;5;5
IÑAQUITO;137802952;1493907;FINA PANELA REDONDA 1350 GR;22/12/2025;15;1
IÑAQUITO;137853240;1494159;WEIR ENJUAGUE BUCAL CUIDADO TOTAL WEIR 250ML;22/12/2025;12;1
IÑAQUITO;137752975;1493868;JOHNSON´S TRIPACK JABON ALOE Y VITAMINA E 110 GR C/U;22/12/2025;16;1
IÑAQUITO;143503351;1494010;CLUB SIXPACK CERVEZA PLATINO BOTELLA 330ML.;22/12/2025;100;100
IÑAQUITO;143503351;1493907;CLUB SIXPACK CERVEZA PLATINO BOTELLA 330ML.;22/12/2025;11;11
IÑAQUITO;143552988;1494276;SUPASTA SUPERIOR FIDEO TORNILLO 20 KG;22/12/2025;1;1
IÑAQUITO;144853563;1494159;WEIR GALON ALCOHOL ANTISEPTICO;22/12/2025;12;2
IÑAQUITO;144152960;1493827;TRU LECHE DESCREMADA 1LT;22/12/2025;12;1
IÑAQUITO;144653174;1494159;SANTA MARIA TOALLAS DE MANO Z 150 UNI;22/12/2025;240;20
IÑAQUITO;148252976;1493827;TANGO GALLETA CUBIERTA DE CHOCOLATE 300 GR;22/12/2025;36;1
IÑAQUITO;145803007;1493907;PARA MI BEBE PAÑITOS MANZANILLA FLOWPACK  PAGUE 240 LLEVE 300;22/12/2025;6;1
IÑAQUITO;148253160;1493827;DEWAR´S WHISKY WHITE LABEL 750 ML;22/12/2025;24;2
IÑAQUITO;146753013;1493907;NUTRAPRO CHUNK PATÉ GATOS  SALMÓN 85 GR;22/12/2025;12;1
IÑAQUITO;147002959;1493907;FAB DETERGENTE LÍQUIDO BLACK & GRAY 900ML;22/12/2025;12;1
IÑAQUITO;147003126;1493907;DERSA DETERGENTE LIQUIDO 4 LT;22/12/2025;4;1
IÑAQUITO;149102996;1494159;DOLLY PAPEL HIGIENICO DOBLE HOJA 50 METROS X 4 UNIDADES;22/12/2025;36;3
IÑAQUITO;149103008;1494159;DOLLY PAPEL HIGIENICO TRIPLE HOJA 36 METROS X 12 UNIDADES;22/12/2025;80;20
IÑAQUITO;149153101;1493827;REAL ATUN 4PACK EN GIRASOL 160GR C/U.;22/12/2025;12;1
IÑAQUITO;148452960;1493827;TRU LECHE DESLACTOSADA 1LT.;22/12/2025;12;1
IÑAQUITO;148452960;1493907;TRU LECHE DESLACTOSADA 1LT.;22/12/2025;12;1
IÑAQUITO;148203023;1493868;RITZ MINI PACK X 8 UNI 400 GR;22/12/2025;7;1
IÑAQUITO;150902982;1493827;NESQUIK MEZCLADOR NUTRICIONAL SABOR A CHOCOLATE DOYPACK 400 GR.;22/12/2025;14;1
IÑAQUITO;149453147;1493868;CLOROX QUITAMANCHAS BLANCO SUPREMO 500 ML.;22/12/2025;24;1
IÑAQUITO;151753173;1493907;SHAMPOO DE MASCOTAS  2 EN 1 200ML;22/12/2025;6;1
IÑAQUITO;151953651;1493827;LA LECHERA CREMA DE LECHE UHT 946 ML.;22/12/2025;12;1
IÑAQUITO;151703029;1493827;KOKI GALLETAS DE COCO 540 GR.;22/12/2025;9;1
IÑAQUITO;152453033;1493868;CONDIMENSA ALIÑO PREPARADO DOYPACK VALVULA 400 GR;22/12/2025;12;1
IÑAQUITO;154103011;1493907;OLÉ TOTOPOS TORTILLA DE MAÍZ NATURAL 300g;22/12/2025;12;1
IÑAQUITO;152053734;1493907;WEIR ALCOHOL ANTISEPTICO 2 LT;22/12/2025;6;1
IÑAQUITO;152953345;1493827;MARQUES DE PLATA VINO TINTO 750 ML;22/12/2025;6;1
IÑAQUITO;153553079;1493827;TAKITOS TORTILLAS NATURAL 150 GR;22/12/2025;12;1
IÑAQUITO;153603152;1493907;NINACURO JABON EXFOLIACION NATURAL 360 GR;22/12/2025;12;1
IÑAQUITO;154053017;1493907;IMPERIAL AGUA GASIFICADA SABOR A MANDARINA 550 ML;22/12/2025;12;1
IÑAQUITO;154053025;1493827;IMPERIAL AGUA GASIFICADA SABOR A TORONJA 550 ML;22/12/2025;24;2
IÑAQUITO;154053025;1493907;IMPERIAL AGUA GASIFICADA SABOR A TORONJA 550 ML;22/12/2025;12;1
IÑAQUITO;154053033;1493827;IMPERIAL AGUA GASIFICADA SABOR A MANDARINA 1.5 ML.;22/12/2025;18;3
IÑAQUITO;154053041;1493827;IMPERIAL AGUA GASIFICADA SABOR A TORONJA 1.5 ML;22/12/2025;48;8
IÑAQUITO;154053041;1493907;IMPERIAL AGUA GASIFICADA SABOR A TORONJA 1.5 ML;22/12/2025;24;4
IÑAQUITO;154402977;1493868;SELLO AZUL BICARBONATO CASERO PARA REPOSTERIA 250 GR.;22/12/2025;36;1
IÑAQUITO;154403056;1493907;TOSCANA TRIPACK SPAGUETTI # 5;22/12/2025;8;1
IÑAQUITO;157502949;1493907;MINERVA CAFÉ CLÁSICO 1KG.;22/12/2025;12;1
IÑAQUITO;154353431;1493907;LA LECHERA LECHE DESLACTOSADA 946 ML.;22/12/2025;12;1
IÑAQUITO;160003024;1493868;EL MACHO BARRA DETERGENTE  ALOE VERA 480 Gr;22/12/2025;24;1
IÑAQUITO;155352991;1493827;PURE NATURE COMIDA HUMEDA PERROS PAVO/VEGETALES 85 GR;22/12/2025;24;1
IÑAQUITO;161903008;1493907;RITZ GALLETA TUBO EXTRACONTENIDO 80 GR.;22/12/2025;64;1
IÑAQUITO;160652999;1493827;NATURES HEARTJUGO DE ARANDANO 1L;22/12/2025;12;1
IÑAQUITO;160304767;1493827;DOÑA PETRA TE HIERBA LUISA X 25 UN.;22/12/2025;40;2
IÑAQUITO;162603015;1493868;SUAVITEL DOYPACK FRESCA PRIMAVERA 1.5 LT.;22/12/2025;8;1
IÑAQUITO;162902947;1493907;FACUNDO MERMELADA DE FRUTILLA DOYPACK  250G;22/12/2025;12;1
IÑAQUITO;163253459;1494159;LAMBRUSCO VINO ESPUMANTE ROSATO 750 ML.;22/12/2025;6;1
IÑAQUITO;163453805;1493827;ESTRELLA GUANTE DOMESTICO AMARILLO TALLA 7 1/2 UN;22/12/2025;12;1
IÑAQUITO;166353068;1493868;DUET CREMA CORPORAL HUMECTANTE 400ML;22/12/2025;12;1
IÑAQUITO;166252961;1493827;QUINDE BARRA  GRANOLA MANZANA Y ALMENDRAS 150G;22/12/2025;20;1
IÑAQUITO;166203035;1493907;DEJA DETERGENTE LIQUIDO DILUIR FLORAL 500ML;22/12/2025;6;1
IÑAQUITO;165753035;1493907;FORESTEA HORCHATA INFUSION PET 400ML.;22/12/2025;16;2
IÑAQUITO;165753051;1493907;FORESTEA FRESA LIMON INFUSION PET 400ML.;22/12/2025;16;2
IÑAQUITO;165753060;1493907;FORESTEA FRUTOS TROPICALES INFUSION PET 400ML.;22/12/2025;16;2
IÑAQUITO;164502963;1493827;MICROLIMPIA RESTREGONA PARA PISO UN.;22/12/2025;6;1
IÑAQUITO;164602956;1493907;HERBAL & ESSENCES ALOE & MANGO SHAMPOO 400 ML.;22/12/2025;6;1
IÑAQUITO;165802968;1493907;ANDINA CREMA DE LECHE UHT 900 ML.;22/12/2025;12;1
IÑAQUITO;166203406;1493907;TRU LECHE DESLACTOSADA ALTA PROTEINA 1LT;22/12/2025;12;1
IÑAQUITO;167702952;1493907;LAVA CREMA LAVAVAJILLA MANZANA 900 G;22/12/2025;12;1
IÑAQUITO;168503138;1493907;ANTHONY VINO SABOR MORA 750ML.;22/12/2025;12;1
IÑAQUITO;168503138;1494159;ANTHONY VINO SABOR MORA 750ML.;22/12/2025;12;1
IÑAQUITO;168503146;1494159;ANTHONY VINO SABOR FRESA 750ML.;22/12/2025;6;0,5
IÑAQUITO;168652942;1493827;SAN FELIPE PLUS AGUA MINERAL CON GAS SANDÍA + COLÁGENO 400ML.;22/12/2025;6;1
IÑAQUITO;168402986;1493827;AMOR DOBLE CREMA WAFER CHOCOLATE 130GR.;22/12/2025;48;1
IÑAQUITO;168552950;1493868;LEGZ TE NEGRO MANZANA CANELA 500GR.;22/12/2025;15;1
IÑAQUITO;166355004;1493827;LIRA ALCOHOL ANTISEPTICO 3785 ML.;22/12/2025;4;1
IÑAQUITO;169303015;1493907;RICAS GALLETA TUBO 58G;22/12/2025;60;1
IÑAQUITO;169552986;1493907;MANA AGUA MINERAL NATURAL 1 LT;22/12/2025;12;1
IÑAQUITO;169703043;1493827;COCOA UNIVERSAL DOYPACK 900G;22/12/2025;24;2
IÑAQUITO;169703043;1493907;COCOA UNIVERSAL DOYPACK 900G;22/12/2025;12;1
IÑAQUITO;168903203;1493907;REXONA EFFICIENT DEO AER AP EFFICIENT 121G;22/12/2025;6;1
IÑAQUITO;169003354;1493907;WHISKAS COMIDA PARA GATO ADULTOS CARNE 500GR.;22/12/2025;12;1
IÑAQUITO;170952995;1493907;PURINA FELIX COMIDA PARA GATOS CLASSIC CON SALMON 85GR;22/12/2025;15;1
IÑAQUITO;171002983;1493827;MANICHO CHOCOLATE CON MANI CRIS 4UND 100GR;22/12/2025;20;1
IÑAQUITO;170903093;1493827;TRU LECHE EVAPORADA 500ML;22/12/2025;6;1
IÑAQUITO;170103096;1493827;LUSTRE ESPONJA ECONOPACK METAL x3;22/12/2025;20;1
IÑAQUITO;170103256;1493907;LUSTRE PAÑO ESPONJA ABSORVENTE X5 PROMOCIÓN;22/12/2025;20;1
IÑAQUITO;180057038;1494159;SANTA MARIA PAPEL HIGIENICO 30MT 3H X18UN;22/12/2025;40;20
IÑAQUITO;170053009;1493907;SANTA MARIA TORNILLO 400GR;22/12/2025;25;1
IÑAQUITO;170053033;1493907;SANTA MARIA SPAGUETTI #5 400GR;22/12/2025;25;1
IÑAQUITO;170053068;1493907;SANTA MARIA  NIDO CABELLO DE ÁNGEL 400GR;22/12/2025;25;1
IÑAQUITO;170053244;1493907;MASTER GUANTES LIMPIEZA PROFUNDA NEGRO/VERDE #8;22/12/2025;12;1
IÑAQUITO;172205715;1493827;YA MIEL DE MAPLE 355ML;22/12/2025;12;1
IÑAQUITO;172205838;1493907;RUFFLES PAPAS PICANTE 136G;22/12/2025;21;1
IÑAQUITO;172205846;1493907;RUFFLES PAPAS SABOR CREMA Y CEBOLLA 136G;22/12/2025;21;1
IÑAQUITO;172205889;1493827;DORITOS MEGA QUESO 145G;22/12/2025;18;1
IÑAQUITO;172205889;1493907;DORITOS MEGA QUESO 145G;22/12/2025;18;1
IÑAQUITO;172205897;1493827;DORITOS PICANTE ACIDO 145G;22/12/2025;18;1
IÑAQUITO;172205897;1493907;DORITOS PICANTE ACIDO 145G;22/12/2025;18;1
IÑAQUITO;172206030;1493907;DETODITO QUESO 186G;22/12/2025;12;1
IÑAQUITO;172206048;1493907;DETODITO NATURAL 186G;22/12/2025;12;1
IÑAQUITO;172555053;1493907;SANTA MARIA ACEITE GIRASOL 2LT;22/12/2025;16;2
IÑAQUITO;172954564;1493827;AMERICAN CARAMELO BLANDO BUTTER TOFFEE 50UND;22/12/2025;35;1
IÑAQUITO;173454473;1493827;RON CABO BLANCO BLACK 750 ML;22/12/2025;12;1
IÑAQUITO;174604390;1493907;ZEN LIMA LIMON 540ML;22/12/2025;24;1
IÑAQUITO;174005477;1493827;MAGGI LA ROJITA DOY PACK 200 GR;22/12/2025;24;1
IÑAQUITO;174005215;1493827;EL SABOR PASTA DE AJO BOTELLA 335 GR;22/12/2025;24;1
IÑAQUITO;174005231;1493827;EL SABOR VINAGRE NATURAL GALON 4 LT;22/12/2025;12;2
IÑAQUITO;175304567;1493827;APETITAS GALLETAS SABOR A LIMON 350GR;22/12/2025;14;1
IÑAQUITO;175304823;1493827;NOSOTRAS PROTECTOR DIARIO DESODORANTE X150;22/12/2025;10;1
IÑAQUITO;175405931;1493827;FAMILIA PAPEL HIGIENICO JARDIN PRIMAVERA 18 UND;22/12/2025;2;1
IÑAQUITO;174954349;1494159;WEIR ENJUAGUE BUCAL KIDS 250ML;22/12/2025;12;1
IÑAQUITO;176654817;1493907;PALMA DE ORO ACEITE 4 PACK 1 LT C/U;22/12/2025;3;1
IÑAQUITO;177404836;1493907;TIPS AMBIENTADOR TIPO CONO GEL MZN&CANL 170 GR;22/12/2025;12;1
IÑAQUITO;178504812;1493827;FAMILIA PAPEL HIGIENICO SUPERMEGA 8 UN;22/12/2025;4;1
IÑAQUITO;180006708;1493907;LA LECHERA LECHE EVAPORADA 450ml;22/12/2025;12;1
IÑAQUITO;180154840;1493907;COLOMBINA GRISSLY GOMITA GUSANOS 80 GR;22/12/2025;24;1
IÑAQUITO;181605198;1493827;CHIPS AHOY GALLETAS CON CHISPAS SABOR A CHOCOLATE  222 GR;22/12/2025;24;1
IÑAQUITO;181605198;1493907;CHIPS AHOY GALLETAS CON CHISPAS SABOR A CHOCOLATE  222 GR;22/12/2025;24;1
IÑAQUITO;180855081;1493907;JML RAMEN COSTILLA DE CERDO 565GR;22/12/2025;6;1
IÑAQUITO;180855101;1493827;JML RAMEN POLLO CON HONGOS SHITAKE VASO 109GR;22/12/2025;12;1
IÑAQUITO;181004915;1493827;CONDIMENSA BICARBONATO DE SODIO DOYPACK 200 GR;22/12/2025;25;1
IÑAQUITO;180057071;1494159;SANTA MARIA PAPEL HIGIENICO 16MT 2H X4UN;22/12/2025;36;3
IÑAQUITO;182554943;1493868;DERSA SUAVIZANTE MANZANA VERDE 1500 ML;22/12/2025;6;1
IÑAQUITO;182105064;1493907;EL SABOR VINAGRE MANZANA 250 ML;22/12/2025;12;1
IÑAQUITO;189255410;1493827;ZEN JUGO NARANJA MANDARINA 370ML;22/12/2025;24;1
IÑAQUITO;189255410;1493907;ZEN JUGO NARANJA MANDARINA 370ML;22/12/2025;24;1
IÑAQUITO;197404921;1493907;AXE DESODORANTE EN AEROSOL BLUE LAVENDER 150ML;22/12/2025;12;1
IÑAQUITO;196154924;1493827;FUSSION COCTEL CARBONATADO SABOR A MOJITO  1.5 LT;22/12/2025;6;1
IÑAQUITO;183155151;1493907;FLOR DE ORO  HARINA DE TRIGO FORTIFICADA 9 KG;22/12/2025;6;6
IÑAQUITO;197904934;1493868;CANIJO LICOR DE AGAVE SABOR A TAMARINDO 700ML;22/12/2025;6;1
IÑAQUITO;190904982;1493868;SPRITZ TEMPRANILLO VINO ROSE STRAWBERRY 750ML;22/12/2025;6;1
IÑAQUITO;190904982;1494159;SPRITZ TEMPRANILLO VINO ROSE STRAWBERRY 750ML;22/12/2025;12;2
IÑAQUITO;190904991;1494159;PROVETTO VINO ESPUMANTE ROSADO 750ML;22/12/2025;6;1
IÑAQUITO;196854947;1493827;RICO ARROZ ENVEJECIDO ARROBA 25 LB;22/12/2025;27;27
IÑAQUITO;196854947;1493907;RICO ARROZ ENVEJECIDO ARROBA 25 LB;22/12/2025;17;17
IÑAQUITO;189854922;1493827;MARCELLO´S  SALSA DE QUESO CHEDDAR DOYPACK 200 GR.;22/12/2025;24;1
IÑAQUITO;189854922;1494276;MARCELLO´S  SALSA DE QUESO CHEDDAR DOYPACK 200 GR.;22/12/2025;24;1
IÑAQUITO;189854973;1493907;MARCELLO´S SALSA DE TOMATE 7 GR X100 UN;22/12/2025;10;1
IÑAQUITO;189854981;1493827;MARCELLO´S ADEREZO MAYONESA 7GR X 100 UN;22/12/2025;10;1
IÑAQUITO;189854981;1494276;MARCELLO´S ADEREZO MAYONESA 7GR X 100 UN;22/12/2025;10;1
IÑAQUITO;189604894;1494159;DOLLY PAPEL HIGENICO RENDIDOR 2H 50 MT 4 PAQ X12;22/12/2025;100;25
IÑAQUITO;184905073;1493907; FACUNDO FRÉJOL NEGRO 140 GR;22/12/2025;24;1
IÑAQUITO;189604907;1494159;DOLLY PAPEL HIGIENICO XXG 3H 36 METROS 12 PAQ X4;22/12/2025;24;2
IÑAQUITO;183104987;1493907;SANTA MARIA CREMA LAVAVAJILLA LIMA  LIMON 1 KG;22/12/2025;12;1
IÑAQUITO;183105007;1493907;SANTA MARIA CREMA LAVAVAJILLA MANZANA 1KG;22/12/2025;12;1
IÑAQUITO;197855239;1493827;CANIMENTOS COMIDA PARA PERRO ADULTO RAZA PEQUEÑA 2KG;22/12/2025;6;1
IÑAQUITO;188904991;1493827;REPOSTERO CON TAPA ROSCA LILA LAVANDA GRIS PICA 2LTR REF:9000008544;22/12/2025;6;0,13
IÑAQUITO;193807580;1493827;VOLT BEBIDA ENERGIZANTE ARÁNDANO MACA 400 ML;22/12/2025;12;1
IÑAQUITO;197855263;1493907;CANIMENTOS COMIDA PARA PERRO ADULTO RAZA MEDIANAS Y GRANDES 2KG;22/12/2025;6;1
IÑAQUITO;194904904;1493907;BUZZ JUGO DE TORONJA GASIFICADO 1500 ML;22/12/2025;6;1
IÑAQUITO;194904921;1493907;ORANGINE JUGO DE MORA CERO GASIFICADO 400 ML;22/12/2025;12;1
IÑAQUITO;195955316;1493907;RUFFLES PAPAS NATURALES 38GR;22/12/2025;60;1
IÑAQUITO;195955404;1493907;RUFFLES PAPAS CREMA Y CEBOLLA 38GR;22/12/2025;60;1
IÑAQUITO;186055105;1493827;SAN CARLOS PANELA GRANULADA 2 KG;22/12/2025;6;1
IÑAQUITO;196705191;1493907;TERGO GLOP PASTILLAS DE BAÑO LAVANDA X 3 UN 48 GR.;22/12/2025;24;1
IÑAQUITO;193604926;1493907;QUADRICCIO ALFAJOR NEGRO 150 GR;22/12/2025;24;1
IÑAQUITO;195055001;1494010;CORONA EXTRA CERVEZA SIXPACK C/U 330 ML;22/12/2025;100;25
IÑAQUITO;187004941;1493907;VAN CAMPS OLIVA 6PACK 80GR C/U;22/12/2025;8;1
IÑAQUITO;183455251;1493868;ALBA INFANTES VINO TEMPRANILLO 750 ML;22/12/2025;6;1
IÑAQUITO;186404993;1493907;SANTA MARIA ESPONJA SALVA UÑAS MIXTA PAGUE 3 LLEVE 4;22/12/2025;12;1
IÑAQUITO;186405056;1493907;SANTA MARIA ESTROPAJO GIGANTE 25 GR;22/12/2025;30;1
IÑAQUITO;193804901;1493907;MIAS GALLETAS WAFER RELLENAS DE CREMA SABOR A CHOCOLATE 157 GR;22/12/2025;36;1
IÑAQUITO;193804910;1493907;MIAS GALLETAS WAFER RELLENAS DE CREMA SABOR A FRESA 157 GR;22/12/2025;36;1
IÑAQUITO;193805007;1493827;DUCALES GALLETA 204 GR;22/12/2025;24;1
IÑAQUITO;187154949;1493827;SANTA MARIA ACEITE VEGETAL 2 LT;22/12/2025;16;2
IÑAQUITO;187154973;1493907;SANTA MARIA MANTECA FUNDA 3 KG.;22/12/2025;4;1
IÑAQUITO;188704893;1493827;SANTA MARIA AVENA HOJUELA 500 GR;22/12/2025;50;2
IÑAQUITO;188704893;1494276;SANTA MARIA AVENA HOJUELA 500 GR;22/12/2025;25;1
IÑAQUITO;193455570;1493827;PEDIGREE PERROS ADULTOS RAZAS PEQUEÑAS SABOR A POLLO EN SALSA POUCH 100 GR;22/12/2025;18;1
IÑAQUITO;186154947;1493868;SALSA PACOSE  210 GR;22/12/2025;12;1
IÑAQUITO;191204961;1493907;AMOR GALLETA WAFER LIMON COCO 130GR;22/12/2025;48;1
IÑAQUITO;191354919;1493907;NATUCHIPS PLATANITOS NATURALES 45GR;22/12/2025;96;1
IÑAQUITO;191354951;1493907;DETODITO MIX NATURAL 55GR;22/12/2025;40;1
IÑAQUITO;194204932;1493907;CLUB SOCIAL GALLETA INTEGRAL PACK PROMO 3X2  648 GR;22/12/2025;8;1
IÑAQUITO;197054925;1493907;MAX WASH DETERGENTE EN POLVO AROMA FLORAL 5 KG.;22/12/2025;4;1
IÑAQUITO;190304901;1493907;TERGO GLOP PASTILLA DE BAÑO PINO X 2 UN.;22/12/2025;24;1
IÑAQUITO;183105672;1493827;BONELLA MARGARINA VITAL 980 GR.;22/12/2025;12;1
IÑAQUITO;193455211;1493827;FAMILIA TOALLA PAPEL GREEN DIA A DIA DOBLE HOJA ROLLO 660 UN.;22/12/2025;6;1
IÑAQUITO;197455454;1493907;FINI CHICLE DE ENSALADA DE FRUTAS SABORES SURTIDOS 80GR;22/12/2025;12;1
IÑAQUITO;183955028;1493827;APIKAI HABA CON CEBOLLA 250G;22/12/2025;10;1
IÑAQUITO;186605349;1494159;DANNY SERVILLETAS CLÁSICA X 300UN.;22/12/2025;60;3
IÑAQUITO;193855434;1494276;LA FAVORITA ACEITE ORIGINAL BOTELLA 360 ML;22/12/2025;30;1
IÑAQUITO;197705003;1493827;OLD TIMES WHISKY SABOR A CANELA 750ML;22/12/2025;12;1
IÑAQUITO;183954981;1493907;TRIDENT SABOR A MENTA DISPLAY BOTELLA X6 273G;22/12/2025;1;0,17
IÑAQUITO;190155176;1493827;LA LECHERA LECHE CONDENSADA CON ABREFACIL 393GR;22/12/2025;48;2
IÑAQUITO;187555005;1494159;SANTA MARIA PAPEL HIGIENICO INSTITUCIONAL 180 MT;22/12/2025;60;5
IÑAQUITO;187555013;1494159;SANTA MARIA PAPEL HIGIENICO INSTITUCIONAL 180 MT x 4 ROLLOS;22/12/2025;10;3,33
IÑAQUITO;198154899;1493868;CICLON DETERGENTE LIQUIDO CON SUAVIZANTE 3LT.;22/12/2025;4;1
IÑAQUITO;189905048;1493827;AROMATEL SUAVIZANTE FRUTOS ROJOS DOY PACK 900ML.;22/12/2025;10;1
IÑAQUITO;191004994;1493907;TIPS BAÑO PASTILLA GERMICIDA FRESCURA AZUL 90 GR.;22/12/2025;24;1
IÑAQUITO;198254988;1493827;DR. DRY DESODORANTE BARRA ACLARANT;22/12/2025;6;1
IÑAQUITO;190204901;1493827;CANDY TOWN MINICHICLE 250GR;22/12/2025;12;1
IÑAQUITO;198354903;1493907;NUCITA CARAMELO MASTICABLE RELLENO 250GR;22/12/2025;16;1
IÑAQUITO;198354911;1493827;ORAL-B PASTA DENTAL EXTRA BLANCURA BICARBONATO 58ML;22/12/2025;24;1
IÑAQUITO;184455076;1493907;SAN FELIPE AGUA MINERAL SABOR A TORONJA 1500ML;22/12/2025;6;1
IÑAQUITO;185905024;1493907;NESTLE COCO CLASSIC COOKIES 450GR.;22/12/2025;20;1
IÑAQUITO;189455260;1493868;MAIZABROSA HARINA BLANCA 1KG;22/12/2025;20;1
IÑAQUITO;183107109;1493868;MASTER PAÑO TRIPLE ACCION ROLLO X 20 UN.;22/12/2025;12;1
IÑAQUITO;190204978;1493827;POMO FRUIT ROSADO CORAL CON TAPA CASA PICA 1LT REF:9000009093;22/12/2025;6;0,17
IÑAQUITO;187054913;1493907;POMPIS PAÑAL INFANTIL EXTRA EXTRA GRANDE 24 UND;22/12/2025;8;1
IÑAQUITO;193305141;1493827;PROPOMIEL CARAMELO DURO DE PROPOLEO JENGIBRE MIEL MENTOL Y VITAMINA C 75 GR;22/12/2025;12;1
IÑAQUITO;193305361;1493868;ISSUE TINTE EN SHAMPOO 5 MINUTOS EXPRESS CASTAÑO;22/12/2025;6;1
IÑAQUITO;184505011;1493907;YUPI PALOMITAS DE CARAMELO 50G;22/12/2025;70;1
IÑAQUITO;186754934;1493907;SANTA MARIA DETERGENTE POLVO LIMON  5 KG.;22/12/2025;4;1
IÑAQUITO;186754942;1493907;SANTA MARIA DETERGENTE POLVO FLORAL  5 KG.;22/12/2025;4;1
IÑAQUITO;196706531;1493827;NATURE´S HEART TE MANZANILLA & JENGIBRE 30 GR;22/12/2025;12;1
IÑAQUITO;207605040;1493907;BIO SOLUTIONS TOALLA DE MANOS Z BLANCA 150 UN.;22/12/2025;12;1
IÑAQUITO;200454921;1493907;NESCAFE CAFE TRADICION AHORRA-PACK 160 GR;22/12/2025;20;1
IÑAQUITO;200454947;1493827;RICACAO COCOA DOY PACK 400 GR.;22/12/2025;135;5
IÑAQUITO;201755039;1493827;HADA PAPEL HIGIENICO ROLLAZO DOBLE HOJA X4 UN;22/12/2025;12;1
IÑAQUITO;201755039;1493907;HADA PAPEL HIGIENICO ROLLAZO DOBLE HOJA X4 UN;22/12/2025;12;1
IÑAQUITO;207305320;1493827;FIESTA BRAVA COCTEL ROSADO 750 ML;22/12/2025;12;1
IÑAQUITO;201755047;1493827;HADA PAPEL HIGIENICO ROLLAZO DOBLE HOJA X12 UN;22/12/2025;4;1
IÑAQUITO;201755047;1493907;HADA PAPEL HIGIENICO ROLLAZO DOBLE HOJA X12 UN;22/12/2025;4;1
IÑAQUITO;204804941;1493868;SNACK CLUB GOMAS AROS DE MANGO CON TAJIN 142GR;22/12/2025;6;1
IÑAQUITO;204804967;1493868;KROSHI SUPLEMENTO ALIMENTICIO SABOR A MARACUMANGO 50GR;22/12/2025;24;1
IÑAQUITO;206504992;1493827;ESTELAR RON SILVER 750ML;22/12/2025;12;1
IÑAQUITO;208054905;1493827;TONI LECHE CHOCOLATADA NAVIDEÑA 1LT;22/12/2025;12;1
IÑAQUITO;199805391;1493827;CONDIMENSA MIEL DE MAPLE FRASCO 300 ML;22/12/2025;16;1
